x,y
0.0,0.0
0.1,0.07216494845360824
0.2,0.14893617021276595
0.30000000000000004,0.2307692307692308
0.4,0.3181818181818181
0.5,0.4117647058823529
0.6000000000000001,0.5121951219512196
0.7000000000000001,0.6202531645569621
0.8,0.7368421052631579
0.9,0.863013698630137
1.0,1.0
