x,y
0.0,0.0
0.1,0.4260204081632653
0.2,0.6254681647940075
0.30000000000000004,0.7411242603550295
0.4,0.8166259168704157
0.5,0.8697916666666666
0.6000000000000001,0.9092558983666061
0.7000000000000001,0.9397106109324759
0.8,0.9639249639249641
0.9,0.9836387434554973
1.0,1.0
