x,y
0.0,0.0
0.1,0.11764705882352941
0.2,0.23076923076923075
0.30000000000000004,0.339622641509434
0.4,0.4444444444444444
0.5,0.5454545454545454
0.6000000000000001,0.6428571428571429
0.7000000000000001,0.7368421052631581
0.8,0.8275862068965517
0.9,0.9152542372881357
1.0,1.0
