x,y
0.0,0.0
0.1,0.1588785046728972
0.2,0.29824561403508776
0.30000000000000004,0.42148760330578516
0.4,0.53125
0.5,0.6296296296296295
0.6000000000000001,0.7183098591549296
0.7000000000000001,0.7986577181208054
0.8,0.8717948717948718
0.9,0.9386503067484664
1.0,1.0
