x,y
0.0,0.0
0.1,0.2622950819672132
0.2,0.44444444444444453
0.30000000000000004,0.5783132530120483
0.4,0.6808510638297873
0.5,0.7619047619047619
0.6000000000000001,0.8275862068965518
0.7000000000000001,0.8818897637795277
0.8,0.9275362318840581
0.9,0.9664429530201342
1.0,1.0
