x,y
0.0,0.0
0.1,0.14285714285714288
0.2,0.27272727272727276
0.30000000000000004,0.39130434782608703
0.4,0.5000000000000001
0.5,0.6
0.6000000000000001,0.6923076923076924
0.7000000000000001,0.7777777777777778
0.8,0.8571428571428573
0.9,0.9310344827586208
1.0,1.0
