x,y
0.0,0.0
0.1,0.03225806451612903
0.2,0.06976744186046512
0.30000000000000004,0.1139240506329114
0.4,0.16666666666666666
0.5,0.23076923076923075
0.6000000000000001,0.31034482758620696
0.7000000000000001,0.411764705882353
0.8,0.5454545454545454
0.9,0.7297297297297298
1.0,0.9999999999999998
